X,Y,Topo
-1627000,1693000,-144.985855102539
-1626500,1693000,-147.798599243164
-1626000,1693000,-151.015289306641
-1625500,1693000,-154.250259399414
-1625000,1693000,-157.66423034668
-1624500,1693000,-161.450469970703
-1624000,1693000,-165.667358398438
-1623500,1693000,-170.505508422852
-1623000,1693000,-175.859481811523
-1622500,1693000,-181.582992553711
-1622000,1693000,-188.545227050781
-1621500,1693000,-197.036773681641
-1621000,1693000,-206.755645751953
-1620500,1693000,-217.503234863281
-1620000,1693000,-228.941467285156
-1619500,1693000,-241.324844360352
-1619000,1693000,-254.569381713867
-1618500,1693000,-268.182586669922
-1618000,1693000,-281.111175537109
-1617500,1693000,-292.814727783203
-1617000,1693000,-303.033569335938
-1616500,1693000,-310.421234130859
-1616000,1693000,-315.594055175781
-1615500,1693000,-318.334411621094
-1615000,1693000,-318.099456787109
-1614500,1693000,-314.904998779297
-1614000,1693000,-309.758270263672
-1613500,1693000,-301.763061523438
-1613000,1693000,-293.179626464844
-1612500,1693000,-284.883453369141
-1612000,1693000,-278.654693603516
-1611500,1693000,-276.613311767578
-1611000,1693000,-276.097198486328
-1610500,1693000,-278.568267822266
-1610000,1693000,-279.166961669922
-1609500,1693000,-281.568176269531
-1609000,1693000,-283.122192382813
-1608500,1693000,-284.313690185547
-1608000,1693000,-284.365905761719
-1607500,1693000,-283.704162597656
-1732500,1693500,-750.147216796875
-1732000,1693500,-763.5322265625
-1731500,1693500,-764.143310546875
-1731000,1693500,-745.685363769531
-1730500,1693500,-731.863098144531
-1730000,1693500,-735.062072753906
-1729500,1693500,-746.042114257813
-1729000,1693500,-760.163635253906
-1728500,1693500,-779.897216796875
-1728000,1693500,-799.765075683594
-1727500,1693500,-812.014831542969
-1727000,1693500,-820.874572753906
-1726500,1693500,-817.526245117188
-1726000,1693500,-816.006042480469
-1725500,1693500,-819.642578125
-1725000,1693500,-825.439208984375
-1724500,1693500,-830.518127441406
-1724000,1693500,-833.011901855469
-1723500,1693500,-835.322326660156
-1723000,1693500,-837.501342773438
-1722500,1693500,-838.637756347656
-1722000,1693500,-840.376770019531
-1721500,1693500,-844.643981933594
-1721000,1693500,-850.224243164063
-1720500,1693500,-858.197875976563
-1720000,1693500,-864.928161621094
-1719500,1693500,-870.927795410156
-1719000,1693500,-875.254943847656
-1718500,1693500,-878.844848632813
-1718000,1693500,-880.119995117188
-1717500,1693500,-879.457458496094
-1717000,1693500,-880.280883789063
-1716500,1693500,-876.265014648438
-1716000,1693500,-870.3349609375
-1715500,1693500,-858.214782714844
-1715000,1693500,-847.599792480469
-1714500,1693500,-846.622985839844
-1714000,1693500,-846.850891113281
-1713500,1693500,-830.035827636719
-1713000,1693500,-797.700988769531
-1712500,1693500,-778.492431640625
-1712000,1693500,-778.214050292969
-1711500,1693500,-776.598876953125
-1711000,1693500,-756.972290039063
-1710500,1693500,-726.898132324219
-1710000,1693500,-688.152038574219
-1709500,1693500,-655.16162109375
-1709000,1693500,-626.810180664063
-1708500,1693500,-605.022338867188
-1708000,1693500,-581.673522949219
-1707500,1693500,-562.247985839844
-1707000,1693500,-541.117431640625
-1706500,1693500,-544.508361816406
-1706000,1693500,-569.320739746094
-1705500,1693500,-587.594543457031
-1705000,1693500,-594.725158691406
-1704500,1693500,-623.180786132813
-1704000,1693500,-634.79248046875
-1703500,1693500,-650.367248535156
-1703000,1693500,-663.416442871094
-1702500,1693500,-666.470336914063
-1702000,1693500,-671.278381347656
-1701500,1693500,-681.036376953125
-1701000,1693500,-695.881286621094
-1700500,1693500,-716.67333984375
-1700000,1693500,-739.763488769531
-1699500,1693500,-755.159118652344
-1699000,1693500,-758.998657226563
-1698500,1693500,-753.7353515625
-1698000,1693500,-744.285095214844
-1697500,1693500,-736.860778808594
-1697000,1693500,-739.502319335938
-1696500,1693500,-753.431884765625
-1696000,1693500,-778.585510253906
-1695500,1693500,-814.739379882813
-1695000,1693500,-847.989135742188
-1694500,1693500,-869.629577636719
-1694000,1693500,-892.914245605469
-1693500,1693500,-905.793212890625
-1693000,1693500,-907.546264648438
-1692500,1693500,-906.719360351563
-1692000,1693500,-878.384765625
-1691500,1693500,-838.770812988281
-1691000,1693500,-773.166809082031
-1690500,1693500,-702.571105957031
-1690000,1693500,-653.338928222656
-1689500,1693500,-634.765563964844
-1689000,1693500,-627.319458007813
-1688500,1693500,-654.060241699219
-1688000,1693500,-675.386962890625
-1687500,1693500,-645.308471679688
-1687000,1693500,-574.201721191406
-1686500,1693500,-531.927307128906
-1686000,1693500,-512.672119140625
-1685500,1693500,-499.092681884766
-1685000,1693500,-497.319000244141
-1684500,1693500,-497.749542236328
-1684000,1693500,-503.857971191406
-1683500,1693500,-519.073913574219
-1683000,1693500,-528.638977050781
-1682500,1693500,-535.526611328125
-1682000,1693500,-536.765930175781
-1681500,1693500,-534.158386230469
-1681000,1693500,-530.164001464844
-1680500,1693500,-524.303588867188
-1680000,1693500,-515.046691894531
-1679500,1693500,-500.503753662109
-1679000,1693500,-480.642395019531
-1678500,1693500,-457.917938232422
-1678000,1693500,-431.591613769531
-1677500,1693500,-403.269683837891
-1677000,1693500,-374.018280029297
-1676500,1693500,-346.304260253906
-1676000,1693500,-321.51513671875
-1675500,1693500,-299.758911132813
-1675000,1693500,-281.039733886719
-1674500,1693500,-267.087829589844
-1674000,1693500,-257.108581542969
-1673500,1693500,-251.610733032227
-1673000,1693500,-251.10676574707
-1672500,1693500,-254.394958496094
-1672000,1693500,-268.831573486328
-1671500,1693500,-289.429016113281
-1671000,1693500,-315.165557861328
-1670500,1693500,-343.703643798828
-1670000,1693500,-373.06005859375
-1669500,1693500,-398.540679931641
-1669000,1693500,-419.560791015625
-1668500,1693500,-429.949645996094
-1668000,1693500,-432.101593017578
-1667500,1693500,-424.663299560547
-1667000,1693500,-410.219024658203
-1666500,1693500,-393.195129394531
-1666000,1693500,-374.224761962891
-1665500,1693500,-353.147216796875
-1665000,1693500,-330.585601806641
-1664500,1693500,-308.070831298828
-1664000,1693500,-286.922637939453
-1663500,1693500,-267.569213867188
-1663000,1693500,-249.405899047852
-1662500,1693500,-237.651962280273
-1662000,1693500,-232.185195922852
-1661500,1693500,-236.941986083984
-1661000,1693500,-249.199661254883
-1660500,1693500,-265.083435058594
-1660000,1693500,-281.666442871094
-1659500,1693500,-296.025848388672
-1659000,1693500,-310.409210205078
-1658500,1693500,-324.715576171875
-1658000,1693500,-339.169128417969
-1657500,1693500,-350.594665527344
-1657000,1693500,-355.731140136719
-1656500,1693500,-354.999694824219
-1656000,1693500,-349.499267578125
-1655500,1693500,-344.747528076172
-1655000,1693500,-342.463958740234
-1654500,1693500,-340.528411865234
-1654000,1693500,-337.807739257813
-1653500,1693500,-334.773956298828
-1653000,1693500,-333.995330810547
-1652500,1693500,-335.614715576172
-1652000,1693500,-339.404602050781
-1651500,1693500,-342.888397216797
-1651000,1693500,-345.420227050781
-1650500,1693500,-347.614868164063
-1650000,1693500,-350.396728515625
-1649500,1693500,-352.271850585938
-1649000,1693500,-355.535705566406
-1648500,1693500,-358.274230957031
-1648000,1693500,-361.474243164063
-1647500,1693500,-365.483764648438
-1647000,1693500,-369.948852539063
-1646500,1693500,-374.693756103516
-1646000,1693500,-377.451416015625
-1645500,1693500,-379.26171875
-1645000,1693500,-378.671447753906
-1644500,1693500,-373.866241455078
-1644000,1693500,-363.366851806641
-1643500,1693500,-342.837646484375
-1643000,1693500,-315.103973388672
-1642500,1693500,-278.921142578125
-1642000,1693500,-240.082458496094
-1641500,1693500,-203.007690429688
-1641000,1693500,-170.644653320313
-1640500,1693500,-143.222991943359
-1640000,1693500,-123.333961486816
-1639500,1693500,-106.993980407715
-1639000,1693500,-95.9332504272461
-1638500,1693500,-89.2136535644531
-1638000,1693500,-86.2674789428711
-1637500,1693500,-86.0664291381836
-1637000,1693500,-86.1556777954102
-1636500,1693500,-87.3596420288086
-1636000,1693500,-89.3371429443359
-1635500,1693500,-92.8232345581055
-1635000,1693500,-96.3947677612305
-1634500,1693500,-99.9585189819336
-1634000,1693500,-103.652755737305
-1633500,1693500,-106.880187988281
-1633000,1693500,-110.512733459473
-1632500,1693500,-113.615936279297
-1632000,1693500,-116.558311462402
-1631500,1693500,-119.429466247559
-1631000,1693500,-122.232727050781
-1630500,1693500,-125.090660095215
-1630000,1693500,-127.562568664551
-1629500,1693500,-130.187759399414
-1629000,1693500,-132.851928710938
-1628500,1693500,-135.846267700195
-1628000,1693500,-138.910461425781
-1627500,1693500,-141.627182006836
-1627000,1693500,-144.460479736328
-1626500,1693500,-147.698593139648
-1626000,1693500,-151.160125732422
-1625500,1693500,-154.678192138672
-1625000,1693500,-158.247161865234
-1624500,1693500,-162.297073364258
-1624000,1693500,-166.626113891602
-1623500,1693500,-172.016799926758
-1623000,1693500,-177.714736938477
-1622500,1693500,-183.990188598633
-1622000,1693500,-191.271453857422
-1621500,1693500,-199.456985473633
-1621000,1693500,-208.6640625
-1620500,1693500,-218.889389038086
-1620000,1693500,-229.461837768555
-1619500,1693500,-240.432998657227
-1619000,1693500,-252.028015136719
-1618500,1693500,-263.558380126953
-1618000,1693500,-274.746246337891
-1617500,1693500,-284.954986572266
-1617000,1693500,-293.4140625
-1616500,1693500,-299.642059326172
-1616000,1693500,-303.639739990234
-1615500,1693500,-305.507934570313
-1615000,1693500,-305.463439941406
-1614500,1693500,-302.464019775391
-1614000,1693500,-297.718109130859
-1613500,1693500,-289.470550537109
-1613000,1693500,-280.745727539063
-1612500,1693500,-273.142333984375
-1612000,1693500,-268.124298095703
-1611500,1693500,-268.046997070313
-1611000,1693500,-270.008880615234
-1610500,1693500,-276.461730957031
-1610000,1693500,-281.175354003906
-1609500,1693500,-285.895172119141
-1609000,1693500,-289.760101318359
-1608500,1693500,-291.752990722656
-1608000,1693500,-292.078430175781
-1607500,1693500,-290.200012207031
-1607000,1693500,-291.947387695313
-1733500,1694000,-706.246215820313
-1733000,1694000,-728.7275390625
-1732500,1694000,-745.319030761719
-1732000,1694000,-754.565795898438
-1731500,1694000,-748.564086914063
-1731000,1694000,-739.14013671875
-1730500,1694000,-740.831176757813
-1730000,1694000,-752.322937011719
-1729500,1694000,-763.938659667969
-1729000,1694000,-780.688842773438
-1728500,1694000,-799.195556640625
-1728000,1694000,-813.685607910156
-1727500,1694000,-818.111633300781
-1727000,1694000,-818.033935546875
-1726500,1694000,-818.107116699219
-1726000,1694000,-820.587463378906
-1725500,1694000,-826.220703125
-1725000,1694000,-830.211486816406
-1724500,1694000,-832.813171386719
-1724000,1694000,-831.124938964844
-1723500,1694000,-832.854736328125
-1723000,1694000,-834.83544921875
-1722500,1694000,-838.195922851563
-1722000,1694000,-841.922241210938
-1721500,1694000,-847.764343261719
-1721000,1694000,-855.174743652344
-1720500,1694000,-861.541442871094
-1720000,1694000,-865.292602539063
-1719500,1694000,-868.369750976563
-1719000,1694000,-870.957824707031
-1718500,1694000,-873.745056152344
-1718000,1694000,-875.089477539063
-1717500,1694000,-878.1708984375
-1717000,1694000,-883.466918945313
-1716500,1694000,-870.030151367188
-1716000,1694000,-863.081176757813
-1715500,1694000,-865.8134765625
-1715000,1694000,-866.883972167969
-1714500,1694000,-864.437622070313
-1714000,1694000,-856.813354492188
-1713500,1694000,-811.349731445313
-1713000,1694000,-779.10400390625
-1712500,1694000,-775.986999511719
-1712000,1694000,-784.112060546875
-1711500,1694000,-780.306396484375
-1711000,1694000,-748.047607421875
-1710500,1694000,-713.874877929688
-1710000,1694000,-680.052856445313
-1709500,1694000,-653.72265625
-1709000,1694000,-635.470581054688
-1708500,1694000,-620.161315917969
-1708000,1694000,-605.845825195313
-1707500,1694000,-601.288513183594
-1707000,1694000,-602.260375976563
-1706500,1694000,-614.314880371094
-1706000,1694000,-633.940124511719
-1705500,1694000,-652.546813964844
-1705000,1694000,-653.509521484375
-1704500,1694000,-664.490783691406
-1704000,1694000,-673.409973144531
-1703500,1694000,-678.848022460938
-1703000,1694000,-685.503540039063
-1702500,1694000,-690.659057617188
-1702000,1694000,-697.535339355469
-1701500,1694000,-709.190307617188
-1701000,1694000,-725.050842285156
-1700500,1694000,-739.994567871094
-1700000,1694000,-747.13671875
-1699500,1694000,-752.500244140625
-1699000,1694000,-753.259948730469
-1698500,1694000,-748.454650878906
-1698000,1694000,-745.009887695313
-1697500,1694000,-741.747253417969
-1697000,1694000,-756.683532714844
-1696500,1694000,-786.594970703125
-1696000,1694000,-817.36328125
-1695500,1694000,-847.757263183594
-1695000,1694000,-878.190795898438
-1694500,1694000,-899.12646484375
-1694000,1694000,-917.562377929688
-1693500,1694000,-917.92724609375
-1693000,1694000,-893.890563964844
-1692500,1694000,-862.859497070313
-1692000,1694000,-806.427612304688
-1691500,1694000,-763.644226074219
-1691000,1694000,-717.701599121094
-1690500,1694000,-659.632690429688
-1690000,1694000,-625.721130371094
-1689500,1694000,-626.604553222656
-1689000,1694000,-644.322692871094
-1688500,1694000,-675.145141601563
-1688000,1694000,-678.074523925781
-1687500,1694000,-616.167419433594
-1687000,1694000,-536.179870605469
-1686500,1694000,-505.846282958984
-1686000,1694000,-507.406372070313
-1685500,1694000,-505.224609375
-1685000,1694000,-506.149871826172
-1684500,1694000,-505.953002929688
-1684000,1694000,-515.190002441406
-1683500,1694000,-538.237182617188
-1683000,1694000,-551.755004882813
-1682500,1694000,-551.119689941406
-1682000,1694000,-554.318054199219
-1681500,1694000,-551.533630371094
-1681000,1694000,-542.744689941406
-1680500,1694000,-535.3515625
-1680000,1694000,-525.491516113281
-1679500,1694000,-509.182342529297
-1679000,1694000,-489.256286621094
-1678500,1694000,-466.756530761719
-1678000,1694000,-442.015899658203
-1677500,1694000,-415.448333740234
-1677000,1694000,-386.524291992188
-1676500,1694000,-357.890594482422
-1676000,1694000,-330.618804931641
-1675500,1694000,-306.404388427734
-1675000,1694000,-285.627288818359
-1674500,1694000,-270.779144287109
-1674000,1694000,-262.404998779297
-1673500,1694000,-259.4384765625
-1673000,1694000,-262.539916992188
-1672500,1694000,-270.008697509766
-1672000,1694000,-285.592590332031
-1671500,1694000,-308.10546875
-1671000,1694000,-334.433197021484
-1670500,1694000,-360.882751464844
-1670000,1694000,-386.314758300781
-1669500,1694000,-405.803009033203
-1669000,1694000,-422.236907958984
-1668500,1694000,-429.987030029297
-1668000,1694000,-428.885406494141
-1667500,1694000,-420.339172363281
-1667000,1694000,-405.608856201172
-1666500,1694000,-388.230194091797
-1666000,1694000,-369.690795898438
-1665500,1694000,-350.045654296875
-1665000,1694000,-329.128265380859
-1664500,1694000,-307.427490234375
-1664000,1694000,-287.926696777344
-1663500,1694000,-271.623565673828
-1663000,1694000,-256.787292480469
-1662500,1694000,-246.838104248047
-1662000,1694000,-243.281112670898
-1661500,1694000,-246.186782836914
-1661000,1694000,-255.747787475586
-1660500,1694000,-270.582641601563
-1660000,1694000,-287.590728759766
-1659500,1694000,-304.433746337891
-1659000,1694000,-321.325988769531
-1658500,1694000,-339.816711425781
-1658000,1694000,-359.812957763672
-1657500,1694000,-378.794097900391
-1657000,1694000,-391.183074951172
-1656500,1694000,-396.421905517578
-1656000,1694000,-396.532470703125
-1655500,1694000,-393.782043457031
-1655000,1694000,-392.077423095703
-1654500,1694000,-392.218353271484
-1654000,1694000,-392.220245361328
-1653500,1694000,-389.204925537109
-1653000,1694000,-384.415252685547
-1652500,1694000,-382.192230224609
-1652000,1694000,-380.121246337891
-1651500,1694000,-377.796539306641
-1651000,1694000,-375.198181152344
-1650500,1694000,-370.893310546875
-1650000,1694000,-368.873474121094
-1649500,1694000,-366.89453125
-1649000,1694000,-367.302124023438
-1648500,1694000,-368.609039306641
-1648000,1694000,-370.488464355469
-1647500,1694000,-373.758361816406
-1647000,1694000,-377.080718994141
-1646500,1694000,-380.454833984375
-1646000,1694000,-381.811462402344
-1645500,1694000,-381.222747802734
